time,open,high,low,close,Volume,Volume MA,OSC,ADX
2023-07-17T19:57:00Z,464.39,464.81,464.3,464.71,33085,18705.9,-0.014561283609504623,16.899344983091055
2023-07-17T19:58:00Z,464.67,464.75,464.15,464.35,16368,18941.95,-0.017177740357562345,16.68717147309492
2023-07-17T19:59:00Z,464.39,464.72,464.28,464.57,46391,20594.95,-0.013585241748590679,16.490153213812796
2023-07-18T13:30:00Z,467.01,467.24,463.81,464.12,47911,22496.75,-0.0028010600935563256,19.195358736177827
2023-07-18T13:31:00Z,464.05,464.63,463.57,463.71,38035,23402,0.01042496080374329,21.200502675372285
2023-07-18T13:32:00Z,463.74,464.31,463.1,463.21,30555,24205.7,0.013104478714659482,22.13278231938036
2023-07-18T13:33:00Z,463.24,463.29,461,461.495,43333,26010.5,0.00227370361679024,20.96645293939312
2023-07-18T13:34:00Z,461.5,462.49,461.5,461.99,24589,26653.85,-0.025252460433655168,19.883432800833535
2023-07-18T13:35:00Z,461.99,462.04,460.75,462.04,48046,27983.5,-0.05028485164355839,19.61782142450414
2023-07-18T13:36:00Z,461.95,462.17,461.13,461.85,24404,28293,-0.08371985050508751,19.204248364059172
2023-07-18T13:37:00Z,461.82,461.88,460.25,460.53,45045,29127.65,-0.14075418596902547,19.607488612151176
2023-07-18T13:38:00Z,460.66,461.8,460.27,460.93,29818,30086.85,-0.17752288226322913,19.98192598537947
2023-07-18T13:39:00Z,460.9,460.9,459.53,460.275,94723,33998.8,-0.22792992530193704,20.92494470809702
2023-07-18T13:40:00Z,460.23,460.23,459.4,459.55,23083,33821,-0.28026864308086924,21.898685232668495
2023-07-18T13:41:00Z,459.455,461.54,459.34,461.53,36938,34967.75,-0.3080855477625305,21.050248061491537
2023-07-18T13:42:00Z,461.53,461.53,460.37,460.38,24789,35307.25,-0.3390892977353279,20.262413545398644
2023-07-18T13:43:00Z,460.45,460.68,458.37,458.4,42181,37051.3,-0.3526540843712848,21.099529301185687
2023-07-18T13:44:00Z,458.43,458.7,457.36,458.13,34111,37532.75,-0.3820686329365611,22.446176332688633
